"Des violences systémiques dans le milieu culturel, selon un rapport français - Radio-Canada",Radio-Canada,10/04/2025 09:00:00,https://news.google.com/rss/articles/CBMimwFBVV95cUxPeFVPakY3aEQtUzV2WjVncmVodExMMGx6U1hXZjl4SGJ0cTFxSnRaci1sbkRzbFJoNUFMNEItSGdkeGxhZDdCUWR4X2ZuSWtST3dFTjNxdXA2REZZR2dBblRnVWRBNEFRbEw3YzdEbHVXR05ER1VYbnVjVWFnaUVheEQyY1ZMNmJMQ2FscV9Tb1V4NFFNVDVDUk8wTQ?oc=5
"Pour Judith Godrèche, le rapport de la commission d’enquête parlementaire est “impressionnant et terrifiant” - Vogue France",Vogue France,10/04/2025 09:00:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxPSkZHYldiNXJWVEVCWXd4dWNfclcyMjJQcnJBeHh6em9tcTRybnpnX0xhZ0JxV09WYTF6NmRmUTZQWjR0RERwb3FkMHFIRkFEN3VqenNaemFVWmdHTkxoei1rUWMzaW56RGJoRFRRZFhYUkdoNEIyeTlhWHRJbUZkYmZKanZUQTJMOF9KRmJCRXVHVWJaX3pmN3M3Q3JGQU1CbTFJVw?oc=5
Violences dans le milieu culturel : le fonctionnement de la Maîtrise des Hauts-de-Seine pointé du doigt - Radio France,Radio France,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMiowFBVV95cUxNVHdkMFZwdE1GS3Q1NS1id3RtcGdEcEJlSThFRDRBVEIwR3pzMU1Dd0thWWkzUV83NUdtQTRQQ3lNMTJTdjRKSHBYMjdPeUVCZFhvNzl3U2FUUWFiamdwUVhWbnpFbjVuSzFLdnJPT0dfS0ZFcktBOUFrWDdwOVgtLXV2Q2daeUtBT0RULVUySnEyd1ZwUmFLbmgzMEtZQ1dWSVlZ?oc=5
"Précarité, silence imposé... Comment la commission d'enquête a révélé les mécaniques favorisant les violences sexuelles dans le secteur de la culture - Franceinfo",Franceinfo,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMizAJBVV95cUxPUHJMdzFvQkszcUhMb0VPUm5YWHlRQS1lcFpuSUJoNjRHLVhKZDV3VGlxN3Vfb1hfT2o3ZE1Hb1RCRlJGUGlQWnh4anlhdy1EM09TeElacFFUbVFqX09EQ1hDWG5PSEZNLVR5M1lUU2Eyckl2V1BKUWhNTEhLaUQyVll6S3lQUzhscFV5Sk5aVllOeDliQzAxVWVLLWVabjZfVFRxdjNoS0NfXzdwUHVYSEhOQmRucFk2ZE9SQjVSVmZGZmJDbWZ2RXhtTjZldmZ1ejg5MGRpekJudG8wLWlEWlJXSU5pZlRSZWUxSk11cXJBTUdsSlpDVlhFYUlIRzU0Rkxoai02YjlfVDlKYXNHcnVvNEdVOGVZd0Z1TTlMcWdVNmExYlpfTWN0Y3E1amViUzI0WGNrejNBeVp0LUFtR0tiX29iZHlkRUFuWQ?oc=5
Un rapport jette une lumière crue sur les violences du monde de la culture en France - rts.ch,rts.ch,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPYm5jN2NURkpFSFlfaVNDZUZpRTJmc1VsaFhPVU54aTQ1X0VmdDJxWXhlYW9KQ01JVmJ1SW1NOVpqREs5aVNiaDROdGxYOWlEMkF5NGwxMUgwUHEtekFpdDJmTjRnUW1nUFA0SWU0OF93M1pVaGc1U1ZJdXlCUE95TW5xZVdFNlVHOGdzeVQxMEZBLXk5bnRjWlN0cXh4QktlQ2lSVFV4MWVjTXFkUkNEbnB3SkFoVnRFM2tjMUVlWWhvOGM?oc=5
"Violences dans le monde culturel : Sandrine Rousseau et Erwan Balanant dénoncent un ""système"" - Radio France",Radio France,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMitgFBVV95cUxPN0VodGt2YkFZS2U4U0o0ald2Z1l4cV8xRmExV2h5WXhISXJaSjZhWjRHczlFUHVIY0lQUHdiYzhXVlBoOUJVSWpfSHhHUG1zM09qendIUGkzVXN1YU5jNW9zcTFjb3dYcVBpUlJoTDN3QmdhdVZyR1d0QmhIZzh1Z1pCZENGQm1EVmhRRE10NkNISnZ0cEZweV9DTG5rS3BmV0JKSU40Zjg4U1hQQk9SSEVhb0dqUQ?oc=5
"MeToo culture : enfants, castings, scènes intimes… Judith Godrèche juge « terrifiant » le rapport sur les violences sexuelles - Le Parisien",Le Parisien,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMiqAJBVV95cUxPUHF5Q1AyU3BrdjF5U1FuTkdKVW45N3dNRzN4SjdiQ0lPdUVESFdKWG5nU1JGYTBlOTM5alUyOG9YWnZUUHhlY1pBdE1mYW1ydVlhem05Y2h5NVB3dmlaaHdUOUxpdHZqTWpOSXJaeWJvOHdSRktvMkd2bEVIVEJQUUpmS3RpY0FmZ09OeVEzZmlIOVVzd0kyNjhfQUV4d3pWd09oVnJrV2V5Nnl2TEZLU1N1ZEhacy1vbDRtM1BqNXk0NjZ6RTRJbmZhNWNZR3dhR0lpUmZ6WVhRbWdoM2JKeXR3aVdNdnJlZHhncFlEOVBSQy1OQVlaTzBxdE8zNXpvdGJ1M3JwYlB2bUpEVzZwcHdaNVF1OFhOV1R0YlFwUThTNDA1bTN2bg?oc=5
"Rapport parlementaire sur les violences dans le monde culturel : ""Une ampleur et une dimension systémique qui fait froid dans le dos"", témoigne la vice-présidente de commission d’enquête - Franceinfo",Franceinfo,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMi5gJBVV95cUxOdEFtTnJxM0FMZXZYYVhGMVg0OW1qZm5MLWQyZ2Vfcmtwc1ZHLXIyN3B0OEpldWhuNUFXcjRJUG9veHg3QWxSeWJLUkwySmM0OFRfMDU4bkVWU191aS0tSGxWRzZObUw4XzRsREstaUFNUHB0S3VJbTducjV2UXNkM0VoaVhRbnBZdUszdTBLQ1k2S2RDejNzWm9wT3VGSC0tTWk0and4UGlwdHNxQ0J0d1BRUnB5NWczSzZRUzRseTA0UThQanFEU0NKZkJ1LXNjUWpSOE5Qak5NbzhSVTdtcC1FbjZTTi1VVlFoRXNXYnh1eXhxMThoVE1nTzh5SDBXRDFONGpWNjFPWUt2Z0tSdzJOZFRCOTA1MkdXZTJSd2xiUE1ZZkY0a2U2aVJXVmdVMU1NNDA0OWxjZmFzWVNBQ0JlMXpsZWdmcVlYYnhjX1k2U3Fud3gydGo0MUtPcUhjYjl1TzJR?oc=5
"Rapport parlementaire sur les violences dans le monde culturel : ""Maintenant, plus personne ne peut dire : on ne savait pas"", réagit Judith Godrèche - Franceinfo",Franceinfo,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMi0AJBVV95cUxQdThPRVRqNjJtU09rY3hIQlVZN1Nxc0U2YmdoMkhidGx6UU9sTUdab01KMllZYk9OZFhwdTE2cFkwVUpRWU9PenRoTF9Ta2s5dDJuYjJ0WDUyaWVVVU12cDloa0RyWVhPVExJQjFYV3pKMkhkVlNCNmZrVFJqSWRYZV9TeFBKY2wyblNiVmpwTl84aHhKTlV6cjdXc0tSVHp3WTFSRlRxeDAxbE1CWUx1V2hlLU1vQXFER2lFWXBZTlA5QTJ4ajI3MDJCeS1jU1VZSFQyS050cTh0Y0EyaHgyMW9hZWxCakNNdTdOaWxjdHVDYmVmLWZJam1ad3l4d2VyNFpEcDBSdkpaN3FnSjRKSkR2MDVhTFZIQUNoampMbUlYZ1lpU0d6YXQ1N01nM2ZWdndwa1g2dEtTRlBnYzQ5YlN4cGRtVVNwOEVCSjVsSVE?oc=5
Violences sexuelles : un vaste rapport met en lumière un phénomène systémique d'impunité et d'opacité dans la culture - Radio France,Radio France,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMiowFBVV95cUxQWGY0eWFXVUpBX01vWGFwLUdBLTlKeERNelYyQ3VjRDFuUFVkRDQ4SG03akNnRVVKMUF5QUlsMGZkcW5TcEh0cGxrU1JkUFdCLTVYWmVNbEE4ZV9iSmpHVmlvWGVYc1NzMmhyS1JPb014cXN5ci1IQWZFRWUwVE9Za3NUaGlzQ1BEWmNMUDNQbXNqbklxOGROYnNKb1RYUDY3RUJN?oc=5
